match_id,match_name,teamInnings,battingPos,batsmanName,dismissal,runs,balls,4s,6s,SR,out/not_out
T20I # 2317,Luxembourg Vs Gibraltar,Gibraltar,1,Louis Bruce,c  b Nanda,0,1,0,0,0.00,out
T20I # 2317,Luxembourg Vs Gibraltar,Gibraltar,2,Kabir Mirpuri, b Dhingra,13,17,1,0,76.47,out
T20I # 2317,Luxembourg Vs Gibraltar,Gibraltar,3,Kayron J Stagno(c) ,c Barker b Nanda,68,46,3,5,147.82,out
T20I # 2317,Luxembourg Vs Gibraltar,Gibraltar,4,Patrick Hatchman, b Martin,2,3,0,0,66.66,out
T20I # 2317,Luxembourg Vs Gibraltar,Gibraltar,5,Kenroy Nestor,lbw b Gill,0,6,0,0,0.00,out
T20I # 2317,Luxembourg Vs Gibraltar,Gibraltar,6,Samarth Bodha, b Vijh,3,5,0,0,60.00,out
T20I # 2317,Luxembourg Vs Gibraltar,Gibraltar,7,James Fitzgerald,c Nanda b Dhingra,12,14,0,0,85.71,out
T20I # 2317,Luxembourg Vs Gibraltar,Gibraltar,8,Andrew Reyes,c  Mees b Vijh,18,15,2,0,120.00,out
T20I # 2317,Luxembourg Vs Gibraltar,Gibraltar,9,Jack Horrocks,not out ,20,12,0,1,166.66,not_out
T20I # 2317,Luxembourg Vs Gibraltar,Gibraltar,10,Nikhil Advani,not out ,2,3,0,0,66.66,not_out
T20I # 2243,Bahrain Vs Oman,Bahrain,1,Umer Toor(c), b Bilal Khan,0,2,0,0,0.00,out
T20I # 2243,Bahrain Vs Oman,Bahrain,2,Imran Ali ,c Aqib Ilyas b Fayyaz Butt,44,55,3,1,80.00,out
T20I # 2243,Bahrain Vs Oman,Bahrain,3,Imran Anwar, b Bilal Khan,0,4,0,0,0.00,out
T20I # 2243,Bahrain Vs Oman,Bahrain,4,Haider Butt,c Prajapati b Aqib Ilyas,20,18,3,0,111.11,out
T20I # 2243,Bahrain Vs Oman,Bahrain,5,Junaid Aziz,c  Naseem Khushi b Fayyaz Butt,15,13,1,1,115.38,out
T20I # 2243,Bahrain Vs Oman,Bahrain,6,Rizwan Butt,c Rafiullah b Fayyaz Butt,1,2,0,0,50.00,out
T20I # 2243,Bahrain Vs Oman,Bahrain,7,Ahmer Bin Nasir,run out (Ayaan Khan Naseem Khushi),13,11,1,0,118.18,out
T20I # 2243,Bahrain Vs Oman,Bahrain,8,Sathaiya Veerapathiran,not out ,18,15,0,1,120.00,not_out
T20I # 2243,Bahrain Vs Oman,Oman,1,Kashyap Prajapati,lbw b Rizwan Butt,49,53,3,0,92.45,out
T20I # 2243,Bahrain Vs Oman,Oman,2,Jatinder Singh, b Rizwan Butt,3,5,0,0,60.00,out
T20I # 2243,Bahrain Vs Oman,Oman,3,Aqib Ilyas(c),c Ali Dawood b Rizwan Butt,0,6,0,0,0.00,out
T20I # 2243,Bahrain Vs Oman,Oman,4,Mohammad Nadeem,c  Imran Ali Butt b Imran Anwar,7,8,1,0,87.50,out
T20I # 2243,Bahrain Vs Oman,Oman,5,Ayaan Khan,st  Imran Ali Butt b Haider Butt,24,21,2,0,114.28,out
T20I # 2243,Bahrain Vs Oman,Oman,6,Mehran Khan,c Haider Butt b Rizwan Butt,3,5,0,0,60.00,out
T20I # 2243,Bahrain Vs Oman,Oman,7,Rafiullah, b Imran Anwar,14,5,0,2,280.00,out
T20I # 2243,Bahrain Vs Oman,Oman,8,Naseem Khushi ,c Haider Butt b Veerapathiran,11,8,0,1,137.50,out
T20I # 2243,Bahrain Vs Oman,Oman,9,Shakeel Ahmed,run out (Haider Butt Imran Ali Butt),5,7,0,0,71.42,out
T20I # 2243,Bahrain Vs Oman,Oman,10,Fayyaz Butt,not out ,1,2,0,0,50.00,not_out
T20I # 2369,Zimbabwe Vs Rwanda,Zimbabwe,1,Sikandar Raza(c),c  b Sebareme,58,36,6,4,161.11,out
T20I # 2369,Zimbabwe Vs Rwanda,Zimbabwe,2,Tadiwanashe Marumani,c Rukiriza b Rubagumya,50,31,4,3,161.29,out
T20I # 2369,Zimbabwe Vs Rwanda,Zimbabwe,3,Nick Welch,c Rukiriza b Sebareme,18,15,3,0,120.00,out
T20I # 2369,Zimbabwe Vs Rwanda,Zimbabwe,4,Sean Williams,c Sebareme b Bimenyimana,22,14,4,0,157.14,out
T20I # 2369,Zimbabwe Vs Rwanda,Zimbabwe,5,Ryan Burl,not out ,44,21,5,3,209.52,not_out
T20I # 2369,Zimbabwe Vs Rwanda,Zimbabwe,6,Luke Jongwe,not out ,17,4,1,2,425.00,not_out
T20I # 2369,Zimbabwe Vs Rwanda,Rwanda,1,Oscar Manishimwe,c Marumani b Ngarava,0,1,0,0,0.00,out
T20I # 2369,Zimbabwe Vs Rwanda,Rwanda,2,Wilson Niyitanga,c Ngarava b Muzarabani,0,5,0,0,0.00,out
T20I # 2369,Zimbabwe Vs Rwanda,Rwanda,3,Hamza Khan,c  Madande b Ngarava,4,4,1,0,100.00,out
T20I # 2369,Zimbabwe Vs Rwanda,Rwanda,4,Orchide Tuyisenge, b Ngarava,3,16,0,0,18.75,out
T20I # 2369,Zimbabwe Vs Rwanda,Rwanda,5,Clinton Rubagumya(c),c Sikandar Raza b Mumba,4,6,1,0,66.66,out
T20I # 2369,Zimbabwe Vs Rwanda,Rwanda,6,Didier Ndikubwimana , b Burl,30,34,3,1,88.23,out
T20I # 2369,Zimbabwe Vs Rwanda,Rwanda,7,Martin Akayezu,c Williams b Burl,17,22,0,1,77.27,out
T20I # 2369,Zimbabwe Vs Rwanda,Rwanda,8,Emmanuel Sebareme,not out ,4,12,0,0,33.33,not_out
T20I # 2369,Zimbabwe Vs Rwanda,Rwanda,9,Muhammad Nadir, b Sikandar Raza,2,10,0,0,20.00,out
T20I # 2369,Zimbabwe Vs Rwanda,Rwanda,10,Zappy Bimenyimana,c Muzarabani b Sikandar Raza,0,1,0,0,0.00,out
T20I # 2369,Zimbabwe Vs Rwanda,Rwanda,11,Emile Rukiriza,lbw b Sikandar Raza,0,1,0,0,0.00,out
T20I # 2273,Panama Vs Bermuda,Panama,1,Laxman Gaonkar(c) ,c Leverock b Brangman,14,15,0,1,93.33,out
T20I # 2273,Panama Vs Bermuda,Panama,2,Mohmad Sohel Patel, b Burgess,16,15,2,0,106.66,out
T20I # 2273,Panama Vs Bermuda,Panama,3,Yusuf Ebrahim,c Burgess b Sabir,11,30,0,0,36.66,out
T20I # 2273,Panama Vs Bermuda,Panama,4,Mahmud Jasat,run out (Leverock),0,1,0,0,0.00,out
T20I # 2273,Panama Vs Bermuda,Panama,5,Anilkumar Natubhai Ahir,c Douglas b Brangman,2,7,0,0,28.57,out
T20I # 2273,Panama Vs Bermuda,Panama,6,Nikunj Ahir,c Charles Trott b Brangman,23,27,0,1,85.18,out
T20I # 2273,Panama Vs Bermuda,Panama,7,Rahul Ahir,lbw b Douglas,0,3,0,0,0.00,out
T20I # 2273,Panama Vs Bermuda,Panama,8,Abdulla Bhoola,not out ,7,9,1,0,77.77,not_out
T20I # 2273,Panama Vs Bermuda,Panama,9,Faizan Patel,c Leverock b Douglas,2,7,0,0,28.57,out
T20I # 2273,Panama Vs Bermuda,Panama,10,Khengar Bhal Ahir,not out ,7,6,0,1,116.66,not_out
T20I # 2273,Panama Vs Bermuda,Bermuda,1,Kamau Leverock,c N Ahir b Patel,5,7,1,0,71.42,out
T20I # 2273,Panama Vs Bermuda,Bermuda,2,Tre Manders,not out ,55,37,3,4,148.64,not_out
T20I # 2273,Panama Vs Bermuda,Bermuda,3,Terryn Fray,c Natubhai Ahir b N Ahir,4,16,0,0,25.00,out
T20I # 2273,Panama Vs Bermuda,Bermuda,4,Delray Rawlins(c),c Mahmud Jasat b Natubhai Ahir,4,10,0,0,40.00,out
T20I # 2273,Panama Vs Bermuda,Bermuda,5,Dominic Sabir,not out ,19,13,1,0,146.15,not_out
T20I # 2154,Vanuatu Vs Papua New Guinea,Vanuatu,1,Nalin Nipiko, b Kariko,1,7,0,0,14.28,out
T20I # 2154,Vanuatu Vs Papua New Guinea,Vanuatu,2,Junior Kaltapau,c Ura b Kariko,7,16,0,0,43.75,out
T20I # 2154,Vanuatu Vs Papua New Guinea,Vanuatu,3,Jarryd Allan ,c  Doriga b Vanua,14,23,2,0,60.86,out
T20I # 2154,Vanuatu Vs Papua New Guinea,Vanuatu,4,Andrew Mansale, b Amini,3,4,0,0,75.00,out
T20I # 2154,Vanuatu Vs Papua New Guinea,Vanuatu,5,Patrick Matautaava(c), b Amini,0,3,0,0,0.00,out
T20I # 2154,Vanuatu Vs Papua New Guinea,Vanuatu,6,Ronald Tari,c Hekure b Vanua,21,34,1,0,61.76,out
T20I # 2154,Vanuatu Vs Papua New Guinea,Vanuatu,7,Apolinaire Stephen,c  Doriga b Kariko,7,17,0,0,41.17,out
T20I # 2154,Vanuatu Vs Papua New Guinea,Vanuatu,8,Joshua Rasu,c Ura b Nao,0,3,0,0,0.00,out
T20I # 2154,Vanuatu Vs Papua New Guinea,Vanuatu,9,Simpson Obed,not out ,9,9,1,0,100.00,not_out
T20I # 2154,Vanuatu Vs Papua New Guinea,Vanuatu,10,Williamsing Nalisa,not out ,3,4,0,0,75.00,not_out
T20I # 2154,Vanuatu Vs Papua New Guinea,Papua New Guinea,1,Tony Ura,c Mansale b Matautaava,4,4,1,0,100.00,out
T20I # 2154,Vanuatu Vs Papua New Guinea,Papua New Guinea,2,Kiplin Doriga ,not out ,32,18,5,1,177.77,not_out
T20I # 2154,Vanuatu Vs Papua New Guinea,Papua New Guinea,3,Assad Vala(c),not out ,34,17,7,0,200.00,not_out
T20I # 2172,China Vs Thailand,China,1,Wei Guo Lei,c Nuntarach b Chatphaisan,8,16,1,0,50.00,out
T20I # 2172,China Vs Thailand,China,2,Wang Liuyang , b Coetzee,0,1,0,0,0.00,out
T20I # 2172,China Vs Thailand,China,3,Zhuang Zelin,lbw b Coetzee,0,2,0,0,0.00,out
T20I # 2172,China Vs Thailand,China,4,Xie Kunkun,lbw b Senamontree,5,16,0,0,31.25,out
T20I # 2172,China Vs Thailand,China,5,Yin Chenhao, b Robert Raina,0,9,0,0,0.00,out
T20I # 2172,China Vs Thailand,China,6,Tian Sen Qun, b Senamontree,2,4,0,0,50.00,out
T20I # 2172,China Vs Thailand,China,7,Chen Zhuo Yue, b Robert Raina,2,2,0,0,100.00,out
T20I # 2172,China Vs Thailand,China,8,Wang Qi(c), b Robert Raina,0,2,0,0,0.00,out
T20I # 2172,China Vs Thailand,China,9,Zhao Tianle, b Senamontree,0,2,0,0,0.00,out
T20I # 2172,China Vs Thailand,China,10,Ma Qiancheng, b Senamontree,0,6,0,0,0.00,out
T20I # 2172,China Vs Thailand,China,11,Luo Shilin,not out ,0,6,0,0,0.00,not_out
T20I # 2172,China Vs Thailand,Thailand,1,Sorawat Desungnoen,not out ,16,15,2,0,106.66,not_out
T20I # 2172,China Vs Thailand,Thailand,2,Satarut Rungrueang, b Wang Qi,0,4,0,0,0.00,out
T20I # 2172,China Vs Thailand,Thailand,3,Akshaykumar Yadav(c),not out ,8,6,1,0,133.33,not_out
T20I # 2224,Australia Vs South Africa,Australia,1,Matthew Short,c Hendricks b Williams,20,11,2,1,181.81,out
T20I # 2224,Australia Vs South Africa,Australia,2,Travis Head,c Hendricks b Jansen,6,3,0,1,200.00,out
T20I # 2224,Australia Vs South Africa,Australia,3,Mitchell Marsh(c),not out ,92,49,13,2,187.75,not_out
T20I # 2224,Australia Vs South Africa,Australia,4,Josh Inglis , b Coetzee,1,3,0,0,33.33,out
T20I # 2224,Australia Vs South Africa,Australia,5,Marcus Stoinis,c Jansen b Williams,6,9,0,1,66.66,out
T20I # 2224,Australia Vs South Africa,Australia,6,Tim David,c Bavuma b Shamsi,64,28,7,4,228.57,out
T20I # 2224,Australia Vs South Africa,Australia,7,Aaron Hardie,c Brevis b Williams,23,14,3,1,164.28,out
T20I # 2224,Australia Vs South Africa,Australia,8,Sean Abbott,not out ,3,3,0,0,100.00,not_out
T20I # 2224,Australia Vs South Africa,South Africa,1,Reeza Hendricks,c David b Johnson,56,43,5,2,130.23,out
T20I # 2224,Australia Vs South Africa,South Africa,2,Temba Bavuma, b Stoinis,0,2,0,0,0.00,out
T20I # 2224,Australia Vs South Africa,South Africa,3,Rassie van der Dussen,c Marsh b Abbott,21,11,2,2,190.90,out
T20I # 2224,Australia Vs South Africa,South Africa,4,Aiden Markram(c),c Stoinis b Sangha,7,7,0,0,100.00,out
T20I # 2224,Australia Vs South Africa,South Africa,5,Dewald Brevis,c Abbott b Sangha,5,6,0,0,83.33,out
