match_id,match_name,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls
T20I # 2160,Scotland Vs Italy,Italy,Crishan Kalugamage,1,0,20,0,20.00,1,3,1,1,0
T20I # 2160,Scotland Vs Italy,Scotland,Mark Watt,1,0,7,0,7.00,3,1,0,1,0
T20I # 2160,Scotland Vs Italy,Scotland,Bradley Currie,3,0,13,2,4.33,12,2,0,0,0
T20I # 2160,Scotland Vs Italy,Scotland,Safyaan Sharif,2,0,14,2,7.00,7,3,0,0,0
T20I # 2160,Scotland Vs Italy,Scotland,Gavin Main,3.4,0,26,5,7.09,12,3,1,0,0
T20I # 2160,Scotland Vs Italy,Scotland,Chris Greaves,3,0,26,0,8.66,6,1,2,0,0
T20I # 2139,France Vs Switzerland,Switzerland,Ashwin Vinod,4,1,19,1,4.75,15,1,1,2,0
T20I # 2139,France Vs Switzerland,Switzerland,Ali Nayyer,3,0,29,1,9.66,11,2,2,2,2
T20I # 2139,France Vs Switzerland,Switzerland,Kenardo Fletcher,3,0,17,0,5.66,8,0,1,0,0
T20I # 2139,France Vs Switzerland,Switzerland,Aneesh Kumar,4,0,18,1,4.50,10,1,0,0,0
T20I # 2139,France Vs Switzerland,Switzerland,Arjun Vinod,2,0,15,0,7.50,2,1,0,0,0
T20I # 2139,France Vs Switzerland,Switzerland,Faheem Nazir,2,0,27,1,13.50,3,4,1,1,0
T20I # 2139,France Vs Switzerland,Switzerland,Abdullah Rana,2,0,22,0,11.00,3,3,0,1,1
T20I # 2139,France Vs Switzerland,France,Noman Amjad,3,0,22,0,7.33,9,4,0,0,0
T20I # 2139,France Vs Switzerland,France,Shayam Warnakulasuriya,2,0,16,0,8.00,5,2,0,2,0
T20I # 2139,France Vs Switzerland,France,Rahmatullah Mangal,2,0,28,0,14.00,3,3,1,3,0
T20I # 2139,France Vs Switzerland,France,Dawood Ahmadzai,4,0,20,0,5.00,10,1,0,0,0
T20I # 2139,France Vs Switzerland,France,Usman Khan,4,0,22,0,5.50,11,2,0,0,0
T20I # 2139,France Vs Switzerland,France,Zain Ahmad,2,0,18,2,9.00,5,0,2,0,0
T20I # 2139,France Vs Switzerland,France,Rohullah Mangal,3,0,24,2,8.00,6,0,2,1,0
T20I # 2173,Malaysia Vs Bhutan,Bhutan,Tashi Phuntsho,3,0,18,0,6.00,9,2,0,1,0
T20I # 2173,Malaysia Vs Bhutan,Bhutan,Suprit Pradhan,4,0,29,2,7.25,11,2,2,0,0
T20I # 2173,Malaysia Vs Bhutan,Bhutan,Sonam Yeshey,2,0,24,0,12.00,4,3,1,0,0
T20I # 2173,Malaysia Vs Bhutan,Bhutan,Namgay Thinley,3,0,33,1,11.00,4,1,2,2,0
T20I # 2173,Malaysia Vs Bhutan,Bhutan,Karma Dorji,3,0,34,2,11.33,5,2,1,4,0
T20I # 2173,Malaysia Vs Bhutan,Bhutan,Tenzin Wangchuk,4,0,28,2,7.00,12,2,1,2,0
T20I # 2173,Malaysia Vs Bhutan,Bhutan,Gakul Ghalley,1,0,13,0,13.00,0,1,0,3,0
T20I # 2173,Malaysia Vs Bhutan,Malaysia,Rizwan Haider,1,0,10,0,10.00,2,1,0,0,0
T20I # 2173,Malaysia Vs Bhutan,Malaysia,Pavandeep Singh,4,0,12,1,3.00,17,0,0,2,0
T20I # 2173,Malaysia Vs Bhutan,Malaysia,Syazrul Idrus,3,0,28,1,9.33,7,3,1,1,0
T20I # 2173,Malaysia Vs Bhutan,Malaysia,Khizar Hayat,4,0,13,1,3.25,13,0,0,0,0
T20I # 2173,Malaysia Vs Bhutan,Malaysia,Vijay Unni,4,0,22,2,5.50,11,1,1,0,0
T20I # 2173,Malaysia Vs Bhutan,Malaysia,Virandeep Singh,4,0,14,2,3.50,15,0,0,1,0
T20I # 2161,Austria Vs Denmark,Denmark,Saif Ahmad,4,0,31,1,7.75,8,3,1,0,0
T20I # 2161,Austria Vs Denmark,Denmark,Surya Anand,4,0,14,0,3.50,14,1,0,0,0
T20I # 2161,Austria Vs Denmark,Denmark,Nicolaj Laegsgaard,4,0,19,4,4.75,14,3,0,0,0
T20I # 2161,Austria Vs Denmark,Denmark,Abdullah Mahmood,4,0,14,1,3.50,12,0,0,1,0
T20I # 2161,Austria Vs Denmark,Denmark,Saud Munir,4,1,17,3,4.25,11,1,0,0,0
T20I # 2161,Austria Vs Denmark,Austria,Amit	Nathwani,2,0,19,1,9.50,4,3,0,0,0
T20I # 2161,Austria Vs Denmark,Austria,Umair Tariq,2,0,23,1,11.50,6,3,1,3,0
T20I # 2161,Austria Vs Denmark,Austria,Shahil Momin,2,0,9,0,4.50,8,1,0,1,0
T20I # 2161,Austria Vs Denmark,Austria,Sahel Zadran,1,0,12,0,12.00,3,3,0,0,0
T20I # 2161,Austria Vs Denmark,Austria,Abdullah Akbarjan,3,0,20,0,6.66,8,3,0,0,0
T20I # 2161,Austria Vs Denmark,Austria,Jaweed Sadran,2.4,0,14,0,5.25,6,1,0,0,0
T20I # 2171,Bhutan Vs Myanmar,Myanmar,Paing Danu,3,0,16,0,5.33,10,0,0,5,0
T20I # 2171,Bhutan Vs Myanmar,Myanmar,Htet Lin Aung,4,0,20,2,5.00,11,1,0,2,0
T20I # 2171,Bhutan Vs Myanmar,Myanmar,Thuya Aung,4,0,12,2,3.00,13,0,0,0,0
T20I # 2171,Bhutan Vs Myanmar,Myanmar,Pyae Phyo Wai,4,0,29,3,7.25,12,1,0,3,1
T20I # 2171,Bhutan Vs Myanmar,Myanmar,Aung Ko Ko,4,0,21,2,5.25,8,0,0,1,0
T20I # 2171,Bhutan Vs Myanmar,Myanmar,Htet Lin Oo,1,0,7,0,7.00,2,0,0,0,0
T20I # 2171,Bhutan Vs Myanmar,Bhutan,Tashi Phuntsho,3,0,9,2,3.00,15,0,0,4,0
T20I # 2171,Bhutan Vs Myanmar,Bhutan,Sonam Yeshey,3,0,12,0,4.00,11,1,0,0,0
T20I # 2171,Bhutan Vs Myanmar,Bhutan,Suprit Pradhan,3,0,15,0,5.00,9,1,0,0,0
T20I # 2171,Bhutan Vs Myanmar,Bhutan,Namgay Thinley,4,0,13,2,3.25,16,0,1,0,0
T20I # 2171,Bhutan Vs Myanmar,Bhutan,Tenjin Rabgey,3,0,10,1,3.33,13,1,0,2,0
T20I # 2171,Bhutan Vs Myanmar,Bhutan,Tenzin Wangchuk,2,0,9,0,4.50,8,1,0,1,0
T20I # 2171,Bhutan Vs Myanmar,Bhutan,Karma Dorji,2,0,4,2,2.00,9,0,0,0,0
T20I # 2374,Tanzania Vs Rwanda,Rwanda,Muhammad Nadir,4,0,23,1,5.75,13,3,0,0,0
T20I # 2374,Tanzania Vs Rwanda,Rwanda,Zappy Bimenyimana,4,0,36,0,9.00,9,6,0,2,0
T20I # 2374,Tanzania Vs Rwanda,Rwanda,Clinton Rubagumya,4,1,21,2,5.25,13,1,1,1,0
T20I # 2374,Tanzania Vs Rwanda,Rwanda,Emmanuel Sebareme,2,0,21,0,10.50,4,2,1,0,0
T20I # 2374,Tanzania Vs Rwanda,Rwanda,Martin Akayezu,4,0,27,2,6.75,10,0,1,4,0
T20I # 2374,Tanzania Vs Rwanda,Rwanda,Kevin Irakoze,2,0,15,1,7.50,6,1,1,0,0
T20I # 2374,Tanzania Vs Rwanda,Tanzania,Salum Jumbe,4,0,25,1,6.25,9,3,0,1,0
T20I # 2374,Tanzania Vs Rwanda,Tanzania,Mohamed Issa,3,0,9,2,3.00,11,0,0,0,0
T20I # 2374,Tanzania Vs Rwanda,Tanzania,Ally Kimote,4,0,17,2,4.25,10,1,0,0,0
T20I # 2374,Tanzania Vs Rwanda,Tanzania,SanjayKumar Thakor,4,0,15,2,3.75,13,1,0,0,0
T20I # 2374,Tanzania Vs Rwanda,Tanzania,Yalinde Nkanya,2,1,13,0,6.50,9,0,2,0,0
T20I # 2374,Tanzania Vs Rwanda,Tanzania,Kassim Nassoro,2,0,8,0,4.00,4,0,0,0,0
T20I # 2374,Tanzania Vs Rwanda,Tanzania,Abhik Patwa,1,0,14,0,14.00,1,3,0,0,0
T20I # 2140,Romania Vs Luxembourg,Luxembourg,Ankush Nanda,3,0,27,0,9.00,8,1,2,3,0
T20I # 2140,Romania Vs Luxembourg,Luxembourg,Eliyas Jabarkhel,4,0,39,1,9.75,9,7,0,2,0
T20I # 2140,Romania Vs Luxembourg,Luxembourg,Mohit Dixit,4,0,40,1,10.00,2,3,1,1,0
T20I # 2140,Romania Vs Luxembourg,Luxembourg,Pankaj Malav,3,0,16,0,5.33,6,1,0,1,0
T20I # 2140,Romania Vs Luxembourg,Luxembourg,Vikram Vijh,4,0,24,2,6.00,7,2,0,0,0
T20I # 2140,Romania Vs Luxembourg,Luxembourg,Anoop Orsu,2,0,15,1,7.50,2,1,0,1,0
T20I # 2140,Romania Vs Luxembourg,Romania,Gaurav Mishra,2,0,19,1,9.50,7,3,0,3,0
T20I # 2140,Romania Vs Luxembourg,Romania,Shantanu Vashisht,3,0,34,0,11.33,2,5,0,1,0
T20I # 2140,Romania Vs Luxembourg,Romania,Manmeet Koli,4,0,41,1,10.25,6,5,1,0,0
T20I # 2140,Romania Vs Luxembourg,Romania,Rajesh Kumar,1,0,14,0,14.00,0,2,0,0,0
T20I # 2140,Romania Vs Luxembourg,Romania,Taranjeet Singh,4,0,30,0,7.50,8,2,1,1,0
T20I # 2140,Romania Vs Luxembourg,Romania,Vasu Saini,3,0,15,1,5.00,4,0,0,0,0
T20I # 2140,Romania Vs Luxembourg,Romania,Pratham Hingorani,0.3,0,7,0,14.00,1,0,1,0,0
T20I # 2373,Nigeria Vs Zimbabwe,Zimbabwe,Richard Ngarava,4,0,21,2,5.25,10,2,0,0,0
T20I # 2373,Nigeria Vs Zimbabwe,Zimbabwe,Blessing Muzarabani,3,1,12,1,4.00,11,1,0,1,0
T20I # 2373,Nigeria Vs Zimbabwe,Zimbabwe,Carl Mumba,2,0,11,1,5.50,7,2,0,0,0
T20I # 2373,Nigeria Vs Zimbabwe,Zimbabwe,Luke Jongwe,2,0,16,0,8.00,5,1,1,1,0
T20I # 2373,Nigeria Vs Zimbabwe,Zimbabwe,Ryan Burl,4,0,18,1,4.50,15,0,1,2,0
T20I # 2373,Nigeria Vs Zimbabwe,Zimbabwe,Wessly Madhevere,2,0,13,0,6.50,10,0,1,1,0
T20I # 2373,Nigeria Vs Zimbabwe,Zimbabwe,Sikandar Raza,3,1,13,2,4.33,12,0,1,0,0
T20I # 2373,Nigeria Vs Zimbabwe,Nigeria,Chiemelie Udekwe,2,0,11,1,5.50,9,2,0,0,1
T20I # 2373,Nigeria Vs Zimbabwe,Nigeria,Prosper Useni,2,0,22,0,11.00,6,2,2,0,0
T20I # 2373,Nigeria Vs Zimbabwe,Nigeria,Isaac Okpe,1,0,11,0,11.00,3,1,1,0,0
T20I # 2373,Nigeria Vs Zimbabwe,Nigeria,Sylvester Okpe,1,0,24,0,24.00,2,0,4,0,0
T20I # 2373,Nigeria Vs Zimbabwe,Nigeria,Ridwan Abdulkareem,3,0,15,0,5.00,5,0,0,0,0
T20I # 2373,Nigeria Vs Zimbabwe,Nigeria,Joshua Asia,4,1,18,2,4.50,14,2,0,0,0
T20I # 2373,Nigeria Vs Zimbabwe,Nigeria,Akhere Isesele,1,0,10,1,10.00,1,1,0,1,0
T20I # 2039,Sri Lanka Vs New Zealand,New Zealand,Adam Milne,4,0,42,1,10.50,9,3,3,2,0
T20I # 2039,Sri Lanka Vs New Zealand,New Zealand,Ben Lister,4,0,43,1,10.75,8,5,1,3,0
T20I # 2039,Sri Lanka Vs New Zealand,New Zealand,Henry Shipley,4,0,43,1,10.75,8,0,4,3,0
T20I # 2039,Sri Lanka Vs New Zealand,New Zealand,James Neesham,4,0,30,2,7.50,9,1,2,0,0
T20I # 2039,Sri Lanka Vs New Zealand,New Zealand,Ish Sodhi,4,0,33,0,8.25,6,1,2,1,0
T20I # 2039,Sri Lanka Vs New Zealand,Sri Lanka,Maheesh Theekshana,4,0,22,1,5.50,11,3,0,0,0
T20I # 2039,Sri Lanka Vs New Zealand,Sri Lanka,Dilshan Madushanka,3,0,45,1,15.00,5,3,4,0,1
T20I # 2039,Sri Lanka Vs New Zealand,Sri Lanka,Pramod Madushan,4,0,37,2,9.25,4,5,0,2,0
T20I # 2039,Sri Lanka Vs New Zealand,Sri Lanka,Chamika Karunaratne,3,0,36,0,12.00,2,3,2,0,0
T20I # 2039,Sri Lanka Vs New Zealand,Sri Lanka,Wanindu Hasaranga,4,0,30,2,7.50,9,1,2,0,0
T20I # 2039,Sri Lanka Vs New Zealand,Sri Lanka,Dasun Shanaka,2,0,20,2,10.00,3,1,1,0,0
T20I # 2312,Nigeria Vs Sierra Leone,Sierra Leone,Samuel Conteh,3.2,0,12,4,3.60,12,0,0,2,0
T20I # 2312,Nigeria Vs Sierra Leone,Sierra Leone,George Sesay,4,0,24,1,6.00,14,2,0,3,1
T20I # 2312,Nigeria Vs Sierra Leone,Sierra Leone,George Ngegba,4,0,22,1,5.50,12,0,1,1,1
T20I # 2312,Nigeria Vs Sierra Leone,Sierra Leone,Raymond Coker,4,0,20,1,5.00,11,0,0,1,0
T20I # 2312,Nigeria Vs Sierra Leone,Sierra Leone,Alusine Turay,3,0,19,3,6.33,9,0,1,1,0
T20I # 2312,Nigeria Vs Sierra Leone,Sierra Leone,Miniru Kpaka,1,0,7,0,7.00,1,0,0,0,0
T20I # 2312,Nigeria Vs Sierra Leone,Nigeria,Sylvester Okpe,2.4,0,10,2,3.75,8,0,0,0,0
T20I # 2312,Nigeria Vs Sierra Leone,Nigeria,Isaac Danladi,4,0,8,3,2.00,20,1,0,0,0
T20I # 2312,Nigeria Vs Sierra Leone,Nigeria,Prosper Useni,1,0,9,0,9.00,2,0,1,0,0
T20I # 2312,Nigeria Vs Sierra Leone,Nigeria,Isaac Okpe,2,1,1,2,0.50,11,0,0,0,0
T20I # 2312,Nigeria Vs Sierra Leone,Nigeria,Mohameed Taiwo,1,0,4,0,4.00,3,0,0,0,0
T20I # 2312,Nigeria Vs Sierra Leone,Nigeria,Ridwan Abdulkareem,2,1,8,1,4.00,9,0,1,0,0
T20I # 2312,Nigeria Vs Sierra Leone,Nigeria,Joshua Asia,3,0,12,2,4.00,9,1,0,0,0
T20I # 2343,United Arab Emirates Vs Hong Kong,Hong Kong,Aizaz Khan,2,0,23,0,11.50,5,3,1,0,1
T20I # 2343,United Arab Emirates Vs Hong Kong,Hong Kong,Ayush Shukla,3,0,19,0,6.33,6,2,0,1,0
T20I # 2343,United Arab Emirates Vs Hong Kong,Hong Kong,Ehsan Khan,4,0,41,1,10.25,11,3,3,1,1
T20I # 2343,United Arab Emirates Vs Hong Kong,Hong Kong,Yasim Murtaza,4,0,14,3,3.50,18,1,1,0,0
T20I # 2343,United Arab Emirates Vs Hong Kong,Hong Kong,Nasrulla Rana,4,0,43,2,10.75,6,4,2,0,0
T20I # 2343,United Arab Emirates Vs Hong Kong,Hong Kong,Haroon Arshad,3,0,29,0,9.66,4,2,1,2,0
T20I # 2343,United Arab Emirates Vs Hong Kong,United Arab Emirates,Aayan Afzal Khan,4,0,27,0,6.75,10,2,1,0,0
T20I # 2343,United Arab Emirates Vs Hong Kong,United Arab Emirates,Nilansh Keswani,4,0,26,1,6.50,8,3,0,0,0
T20I # 2343,United Arab Emirates Vs Hong Kong,United Arab Emirates,Junaid Siddique,4,0,38,1,9.50,6,6,0,0,0
T20I # 2343,United Arab Emirates Vs Hong Kong,United Arab Emirates,Zahoor Khan,4,0,30,2,7.50,8,1,0,4,1
T20I # 2343,United Arab Emirates Vs Hong Kong,United Arab Emirates,Ali Naseer,4,0,29,2,7.25,11,4,0,1,0
T20I # 2098,Uganda Vs Botswana,Botswana,Boemo Kgosiemang,3,0,27,0,9.00,7,3,1,0,0
T20I # 2098,Uganda Vs Botswana,Botswana,Thatayaone Tshose,3,0,24,0,8.00,8,0,1,1,0
T20I # 2098,Uganda Vs Botswana,Botswana,Katlo Piet,4,0,33,3,8.25,8,2,2,0,0
T20I # 2098,Uganda Vs Botswana,Botswana,Dhruvkumar Maisuria,4,0,25,2,6.25,12,0,2,0,0
T20I # 2098,Uganda Vs Botswana,Botswana,Mmoloki Mooketsi,4,0,27,1,6.75,11,2,1,1,0
T20I # 2098,Uganda Vs Botswana,Botswana,Ameer Saiyed,2,0,12,1,6.00,7,0,1,0,0
T20I # 2098,Uganda Vs Botswana,Uganda,Dinesh Nakrani,2,0,5,1,2.50,9,0,0,0,0
T20I # 2098,Uganda Vs Botswana,Uganda,Pascal Murungi,4,0,16,2,4.00,11,0,0,1,0
T20I # 2098,Uganda Vs Botswana,Uganda,Kenneth Waiswa,1,0,6,0,6.00,5,1,0,2,0
T20I # 2098,Uganda Vs Botswana,Uganda,Henry Ssenyondo,4,0,17,0,4.25,10,0,0,0,0
T20I # 2098,Uganda Vs Botswana,Uganda,Siraje Nsubuga,4,0,25,2,6.25,9,0,1,0,0
T20I # 2098,Uganda Vs Botswana,Uganda,Alpesh Ramjani,3,0,9,3,3.00,10,0,0,0,0
T20I # 2098,Uganda Vs Botswana,Uganda,Brian Masaba,2,0,9,1,4.50,5,0,0,0,0
T20I # 2279,Pakistan Vs Hong Kong,Hong Kong,Ayush Shukla,4,0,49,4,12.25,13,3,5,1,1
T20I # 2279,Pakistan Vs Hong Kong,Hong Kong,Ehsan Khan,4,0,28,1,7.00,13,2,2,0,0
T20I # 2279,Pakistan Vs Hong Kong,Hong Kong,Niaz Ali,3.4,0,31,0,8.45,6,3,1,0,1
T20I # 2279,Pakistan Vs Hong Kong,Hong Kong,Anas Khan,3,0,18,2,6.00,8,1,1,0,0
T20I # 2279,Pakistan Vs Hong Kong,Hong Kong,Nasrulla Rana,1.2,0,6,0,4.50,5,1,0,0,0
T20I # 2279,Pakistan Vs Hong Kong,Hong Kong,Mohammad Ghazanfar,4,0,26,3,6.50,13,1,2,0,0
T20I # 2279,Pakistan Vs Hong Kong,Pakistan,Arshad Iqbal,3,0,23,0,7.66,7,2,1,1,0
T20I # 2279,Pakistan Vs Hong Kong,Pakistan,Arafat Minhas,4,0,19,2,4.75,16,3,0,1,0
T20I # 2279,Pakistan Vs Hong Kong,Pakistan,Aamer Jamal,2,0,18,0,9.00,8,1,2,1,0
T20I # 2279,Pakistan Vs Hong Kong,Pakistan,Sufiyan Muqeem,4,1,11,2,2.75,16,1,0,0,0
T20I # 2279,Pakistan Vs Hong Kong,Pakistan,Khushdil Shah,4,0,13,3,3.25,16,1,0,1,0
T20I # 2279,Pakistan Vs Hong Kong,Pakistan,Qasim Akram,1.5,0,5,2,2.72,9,1,0,0,0
T20I # 2296,Bangladesh Vs India,India,Arshdeep Singh,3,0,10,1,3.33,10,0,0,0,0
T20I # 2296,Bangladesh Vs India,India,Shivam Dube,1,0,9,0,9.00,2,0,1,0,0
T20I # 2296,Bangladesh Vs India,India,Washington Sundar,4,0,15,2,3.75,16,0,1,1,0
T20I # 2296,Bangladesh Vs India,India,Sai Kishore,4,0,12,3,3.00,17,0,0,1,1
T20I # 2296,Bangladesh Vs India,India,Tilak Varma,2,0,5,1,2.50,8,0,0,1,0
T20I # 2296,Bangladesh Vs India,India,Ravi Bishnoi,4,0,26,1,6.50,11,0,2,1,0
T20I # 2296,Bangladesh Vs India,India,Shahbaz Ahmed,2,0,13,1,6.50,6,2,0,1,0
T20I # 2296,Bangladesh Vs India,Bangladesh,Ripon Mondol,2,0,26,1,13.00,6,3,2,1,0
T20I # 2296,Bangladesh Vs India,Bangladesh,Saif Hassan,1,0,10,0,10.00,2,0,1,0,0
T20I # 2296,Bangladesh Vs India,Bangladesh,Mrittunjoy Chowdhury,1,0,14,0,14.00,3,0,2,1,0
T20I # 2296,Bangladesh Vs India,Bangladesh,Rakibul Hasan,1,0,17,0,17.00,2,1,2,0,0
T20I # 2296,Bangladesh Vs India,Bangladesh,Afif Hossain,2,0,9,0,4.50,8,0,1,0,0
T20I # 2296,Bangladesh Vs India,Bangladesh,Hasan Murad,2,0,16,0,8.00,4,1,1,0,0
T20I # 2296,Bangladesh Vs India,Bangladesh,Mahmudul Hasan Joy,0.2,0,5,0,15.00,0,1,0,0,0
T20I # 2263,Maldives Vs Kuwait,Kuwait,Ilyas Ahmed,4,0,25,0,6.25,10,1,0,2,0
T20I # 2263,Maldives Vs Kuwait,Kuwait,Yasin Patel,3,0,22,0,7.33,9,1,1,1,0
T20I # 2263,Maldives Vs Kuwait,Kuwait,Mohamed Shafeeq,4,0,11,1,2.75,17,0,0,2,0
T20I # 2263,Maldives Vs Kuwait,Kuwait,Mohammed Aslam,3,1,11,2,3.66,15,1,1,0,0
T20I # 2263,Maldives Vs Kuwait,Kuwait,Sayed Monib,4,0,20,1,5.00,7,0,0,0,1
T20I # 2263,Maldives Vs Kuwait,Kuwait,Shiraz Khan,2,0,9,0,4.50,8,0,1,0,0
T20I # 2263,Maldives Vs Kuwait,Maldives,Ibrahim Hassan,2,0,14,0,7.00,2,0,0,2,0
T20I # 2263,Maldives Vs Kuwait,Maldives,Leem Shafeeg,3.2,0,25,2,7.50,7,3,0,0,0
T20I # 2263,Maldives Vs Kuwait,Maldives,Umar Adam,3,0,23,1,7.66,7,1,1,0,0
T20I # 2263,Maldives Vs Kuwait,Maldives,Ameel Mauroof,2,0,15,0,7.50,3,0,0,2,0
T20I # 2263,Maldives Vs Kuwait,Maldives,Ibrahim Rizan,2,0,25,0,12.50,1,3,0,0,0
T20I # 2359,Tanzania Vs Zimbabwe,Zimbabwe,Wellington Masakadza,3,0,22,0,7.33,11,3,1,1,0
T20I # 2359,Tanzania Vs Zimbabwe,Zimbabwe,Richard Ngarava,4,1,17,3,4.25,16,2,0,1,0
T20I # 2359,Tanzania Vs Zimbabwe,Zimbabwe,Blessing Muzarabani,2,0,13,0,6.50,6,2,0,0,1
T20I # 2359,Tanzania Vs Zimbabwe,Zimbabwe,Tendai Chatara,3,1,14,1,4.66,12,0,1,2,0
T20I # 2359,Tanzania Vs Zimbabwe,Zimbabwe,Ryan Burl,4,0,11,1,2.75,14,0,0,0,0
T20I # 2359,Tanzania Vs Zimbabwe,Zimbabwe,Sikandar Raza,4,0,10,3,2.50,16,0,0,0,0
T20I # 2359,Tanzania Vs Zimbabwe,Tanzania,Harsheed Chohan,2,0,13,0,6.50,6,2,0,0,0
T20I # 2359,Tanzania Vs Zimbabwe,Tanzania,Salum Jumbe,2,0,23,0,11.50,2,2,1,0,0
T20I # 2359,Tanzania Vs Zimbabwe,Tanzania,SanjayKumar Thakor,1,0,6,1,6.00,3,1,0,0,0
T20I # 2359,Tanzania Vs Zimbabwe,Tanzania,Akhil Anil,2.4,0,28,0,10.50,6,3,1,1,0
T20I # 2359,Tanzania Vs Zimbabwe,Tanzania,Kassim Nassoro,2,0,16,0,8.00,1,1,0,0,0
T20I # 2359,Tanzania Vs Zimbabwe,Tanzania,Ally Kimote,1,0,11,0,11.00,1,2,0,0,0
T20I # 2255,Nepal Vs Mongolia,Mongolia,Nyambaatar Naranbaatar,2,0,30,0,15.00,4,4,0,3,4
T20I # 2255,Nepal Vs Mongolia,Mongolia,Od Lutbayar,4,0,38,0,9.50,7,1,3,0,0
T20I # 2255,Nepal Vs Mongolia,Mongolia,Luvsanzundui Erdenebulgan,4,0,47,1,11.75,5,1,4,2,0
T20I # 2255,Nepal Vs Mongolia,Mongolia,Davaasuren Jamyansuren,4,0,60,1,15.00,3,3,5,2,1
T20I # 2255,Nepal Vs Mongolia,Mongolia,Tumursukh Turmunkh,3,0,55,0,18.33,1,2,4,4,1
T20I # 2255,Nepal Vs Mongolia,Mongolia,Buyantushig Terbish,1,0,27,0,27.00,1,2,3,1,0
T20I # 2255,Nepal Vs Mongolia,Mongolia,Mungun Altankhuyag,2,0,55,1,27.50,1,1,7,4,1
T20I # 2255,Nepal Vs Mongolia,Nepal,Sompal Kami,2,0,6,1,3.00,10,0,0,2,1
T20I # 2255,Nepal Vs Mongolia,Nepal,Karan KC,2,1,1,2,0.50,12,0,0,1,0
T20I # 2255,Nepal Vs Mongolia,Nepal,Gulsan Jha,3,0,18,0,6.00,13,2,0,5,1
T20I # 2255,Nepal Vs Mongolia,Nepal,Abinash Bohara,2,1,2,2,1.00,11,0,0,1,0
T20I # 2255,Nepal Vs Mongolia,Nepal,Sandeep Lamichhane,2,1,7,2,3.50,11,0,0,1,0
T20I # 2255,Nepal Vs Mongolia,Nepal,Dipendra Singh Airee,2,0,2,1,1.00,11,0,0,1,0
T20I # 2255,Nepal Vs Mongolia,Nepal,Kushal Bhurtel,0.1,0,0,1,0.00,1,0,0,0,0
T20I # 2105,Kenya Vs Uganda,Uganda,Riazat Ali Shah,3,0,21,1,7.00,10,2,1,1,0
T20I # 2105,Kenya Vs Uganda,Uganda,Dinesh Nakrani,4,1,11,1,2.75,14,0,0,0,0
T20I # 2105,Kenya Vs Uganda,Uganda,Alpesh Ramjani,4,0,22,1,5.50,10,0,1,0,0
T20I # 2105,Kenya Vs Uganda,Uganda,Kenneth Waiswa,4,0,25,1,6.25,11,0,2,0,0
T20I # 2105,Kenya Vs Uganda,Uganda,Siraje Nsubuga,1,0,7,0,7.00,3,1,0,0,0
T20I # 2105,Kenya Vs Uganda,Uganda,Henry Ssenyondo,4,0,29,2,7.25,6,0,1,0,0
T20I # 2105,Kenya Vs Uganda,Kenya,Shem Ngoche,3.4,0,24,0,6.54,11,1,2,0,0
T20I # 2105,Kenya Vs Uganda,Kenya,Gerard Mwendwa,3,0,31,1,10.33,8,4,1,1,0
T20I # 2105,Kenya Vs Uganda,Kenya,Vraj Patel,4,0,18,2,4.50,10,1,0,1,0
T20I # 2105,Kenya Vs Uganda,Kenya,Lucas Oluoch,2,0,8,0,4.00,7,0,0,3,0
T20I # 2105,Kenya Vs Uganda,Kenya,Rakep Patel,1,0,10,0,10.00,2,0,1,0,0
T20I # 2105,Kenya Vs Uganda,Kenya,Vishil Patel,3,0,21,2,7.00,9,3,0,0,0
T20I # 2105,Kenya Vs Uganda,Kenya,Sachin Bhudia,2,0,7,0,3.50,6,0,0,1,0
T20I # 2322,Mexico Vs Argentina,Argentina,Alan	Kirschbaum,4,0,23,2,5.75,-,-,-,0,0
T20I # 2322,Mexico Vs Argentina,Argentina,Hernan Fennell,4,0,8,2,2.00,-,-,-,0,0
T20I # 2322,Mexico Vs Argentina,Argentina,Tomas Rossi,3,0,26,1,8.66,-,-,-,2,0
T20I # 2322,Mexico Vs Argentina,Argentina,Santiago Duggan,3,0,16,0,5.33,-,-,-,2,0
T20I # 2322,Mexico Vs Argentina,Argentina,Lucas Rossi,2,0,14,0,7.00,-,-,-,0,1
T20I # 2322,Mexico Vs Argentina,Argentina,Agustin Rivero,4,0,30,1,7.50,-,-,-,4,0
T20I # 2322,Mexico Vs Argentina,Mexico,Pratik Singh Bais,4,0,23,1,5.75,-,-,-,0,0
T20I # 2322,Mexico Vs Argentina,Mexico,Shoaib Rafiq,4,0,14,3,3.50,-,-,-,1,0
T20I # 2322,Mexico Vs Argentina,Mexico,Luis Hermida,3,0,21,1,7.00,-,-,-,1,0
T20I # 2322,Mexico Vs Argentina,Mexico,Shantanu Kaveri,2,0,20,0,10.00,-,-,-,0,0
T20I # 2322,Mexico Vs Argentina,Mexico,Shashikant Laxman,4,0,35,0,8.75,-,-,-,1,0
T20I # 2322,Mexico Vs Argentina,Mexico,Harprit Singh,2,0,11,1,5.50,-,-,-,1,0
T20I # 2254,Hong Kong Vs Papua New Guinea,Papua New Guinea,John Kariko,4,0,17,1,4.25,12,0,1,0,0
T20I # 2254,Hong Kong Vs Papua New Guinea,Papua New Guinea,Norman Vanua,3,0,21,1,7.00,7,1,1,1,0
